Disease,Symptoms,Precautions,Symptom_Constipation,Symptom_Fatigue,Symptom_Frequent Urination,Symptom_Shortness of Breath,Symptom_Headache,Symptom_Excessive Thirst,Symptom_Vomiting,Symptom_Chills,Symptom_Blurred Vision,Symptom_Skin Rash,Symptom_Abdominal Pain,Symptom_Fever,Symptom_Cough,Symptom_Muscle Pain,Symptom_Nausea,Symptom_Burning Sensation,Combo_Fever_Chills,Combo_Fever_AbPain,Combo_UTI_Symptoms,Combo_Respiratory_Infection,Combo_Systemic_Infection,Combo_Acute_Illness,Combo_UTI_Fever,Combo_Neurological,Combo_Viral_Syndrome,Combo_GI_Distress,Combo_Diabetes_Classic,Total_Symptoms,Fever_Score,Respiratory_Score,GI_Score,Urinary_Score,Neuro_Score,Constitutional_Score,Disease_encoded
Typhoid,Chills; Constipation,Stay hydrated; Rest adequately; Maintain good hygiene; One is given as a single shot at least one week before travel.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6
Typhoid,Headache; Abdominal Pain; Fever,Regular health checkups; Stay hydrated,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,0,6
Typhoid,Abdominal Pain; Chills; Fever; Constipation,A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Stay hydrated,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,6
Typhoid,Fatigue; Skin Rash,Rest adequately; Consult healthcare provider; Regular health checkups; Maintain good hygiene,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6
Typhoid,Chills; Fatigue; Fever,Maintain good hygiene; Consult healthcare provider; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,1,6
Typhoid,Fatigue; Headache; Chills; Fever; Muscle Pain,Rest adequately; Regular health checkups,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,5,2,0,0,0,1,2,6
Typhoid,Fatigue; Headache; Skin Rash; Fever; Muscle Pain,"One is given orally in four capsules, with one capsule to be taken every other day.; Regular health checkups; Consult healthcare provider",0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,5,1,0,0,0,1,2,6
Typhoid,Headache; Skin Rash; Fever; Abdominal Pain; Constipation,"Follow prescribed medication; One is given orally in four capsules, with one capsule to be taken every other day.; Stay hydrated",1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1,0,1,0,1,0,6
Typhoid,Fatigue; Skin Rash,Maintain good hygiene; Rest adequately,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6
Typhoid,Skin Rash; Abdominal Pain; Fever; Muscle Pain; Constipation,Consult healthcare provider; Maintain good hygiene,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,0,1,0,0,1,6
Typhoid,Muscle Pain; Skin Rash,Maintain good hygiene; Stay hydrated; One is given as a single shot at least one week before travel.,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6
Typhoid,Muscle Pain; Fatigue; Headache,Maintain good hygiene; Stay hydrated; Rest adequately; Consult healthcare provider,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2,6
Typhoid,Headache; Abdominal Pain; Chills; Fever,Regular health checkups; Rest adequately,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,2,0,1,0,1,0,6
Typhoid,Fatigue; Headache; Abdominal Pain; Fever; Constipation,"One is given orally in four capsules, with one capsule to be taken every other day.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.",1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,1,0,1,0,1,1,6
Typhoid,Chills; Skin Rash; Fever; Abdominal Pain,Consult healthcare provider; Rest adequately,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,6
Typhoid,Headache; Abdominal Pain; Chills; Fever,Maintain good hygiene; Regular health checkups; Follow prescribed medication,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,2,0,1,0,1,0,6
Typhoid,Headache; Skin Rash; Abdominal Pain; Fever; Muscle Pain,"A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Maintain good hygiene; One is given orally in four capsules, with one capsule to be taken every other day.; Stay hydrated",0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5,1,0,1,0,1,1,6
Typhoid,Headache; Fever,Follow prescribed medication; One is given as a single shot at least one week before travel.; Rest adequately; Maintain good hygiene,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,6
Typhoid,Headache; Chills; Skin Rash; Fever; Constipation,"One is given orally in four capsules, with one capsule to be taken every other day.; One is given as a single shot at least one week before travel.; Stay hydrated",1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,1,0,6
Typhoid,Fatigue; Headache; Abdominal Pain; Fever,A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Stay hydrated; One is given as a single shot at least one week before travel.,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,4,1,0,1,0,1,1,6
Typhoid,Abdominal Pain; Chills,One is given as a single shot at least one week before travel.; Stay hydrated; Follow prescribed medication,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,6
Typhoid,Fatigue; Abdominal Pain; Chills; Fever,"Rest adequately; Consult healthcare provider; Stay hydrated; One is given orally in four capsules, with one capsule to be taken every other day.",0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,1,6
Typhoid,Headache; Abdominal Pain; Chills; Fever; Muscle Pain,Follow prescribed medication; One is given as a single shot at least one week before travel.,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,5,2,0,1,0,1,1,6
Typhoid,Chills; Skin Rash; Muscle Pain,"One is given as a single shot at least one week before travel.; Regular health checkups; One is given orally in four capsules, with one capsule to be taken every other day.; Maintain good hygiene",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,6
Typhoid,Fatigue; Chills; Abdominal Pain; Fever; Muscle Pain,Follow prescribed medication; One is given as a single shot at least one week before travel.; Maintain good hygiene,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,5,2,0,1,0,0,2,6
Typhoid,Fatigue; Abdominal Pain; Chills; Fever; Constipation,Regular health checkups; Consult healthcare provider,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2,0,1,0,0,1,6
Typhoid,Muscle Pain; Fatigue; Fever,Stay hydrated; Follow prescribed medication,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,2,6
Typhoid,Constipation; Fatigue,"One is given orally in four capsules, with one capsule to be taken every other day.; Consult healthcare provider; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6
Typhoid,Headache; Abdominal Pain; Fever,"One is given orally in four capsules, with one capsule to be taken every other day.; Consult healthcare provider",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,0,6
Typhoid,Fatigue; Abdominal Pain; Fever; Constipation,Follow prescribed medication; Consult healthcare provider; Rest adequately; Maintain good hygiene,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,1,6
Typhoid,Abdominal Pain; Constipation; Headache,Stay hydrated; One is given as a single shot at least one week before travel.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Consult healthcare provider,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,6
Typhoid,Headache; Skin Rash; Abdominal Pain; Chills; Fever,"One is given as a single shot at least one week before travel.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; One is given orally in four capsules, with one capsule to be taken every other day.; Follow prescribed medication",0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5,2,0,1,0,1,0,6
Typhoid,Fatigue; Headache; Skin Rash; Muscle Pain; Constipation,Stay hydrated; One is given as a single shot at least one week before travel.; Regular health checkups; Follow prescribed medication,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,6
Typhoid,Abdominal Pain; Chills; Skin Rash; Fever; Muscle Pain,"Regular health checkups; One is given orally in four capsules, with one capsule to be taken every other day.; Rest adequately; Follow prescribed medication",0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,5,2,0,1,0,0,1,6
Typhoid,Abdominal Pain; Skin Rash; Headache,Maintain good hygiene; Consult healthcare provider; Follow prescribed medication,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,6
Typhoid,Fatigue; Chills; Constipation,"Consult healthcare provider; One is given orally in four capsules, with one capsule to be taken every other day.; Follow prescribed medication; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,6
Typhoid,Muscle Pain; Fatigue,Stay hydrated; Maintain good hygiene; Regular health checkups; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6
Typhoid,Abdominal Pain; Fever; Constipation,Follow prescribed medication; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Abdominal Pain; Skin Rash; Fever,Consult healthcare provider; Follow prescribed medication; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Regular health checkups,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Headache; Abdominal Pain; Fever,Rest adequately; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Follow prescribed medication,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,1,0,1,0,6
Typhoid,Abdominal Pain; Constipation; Headache,Stay hydrated; Rest adequately; Follow prescribed medication; Consult healthcare provider,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,6
Typhoid,Abdominal Pain; Muscle Pain; Constipation,Stay hydrated; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,6
Typhoid,Abdominal Pain; Constipation; Fever,One is given as a single shot at least one week before travel.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Consult healthcare provider,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Muscle Pain; Skin Rash,Consult healthcare provider; One is given as a single shot at least one week before travel.,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,6
Typhoid,Headache; Abdominal Pain; Fever; Muscle Pain; Constipation,Regular health checkups; Rest adequately; One is given as a single shot at least one week before travel.,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,5,1,0,1,0,1,1,6
Typhoid,Fatigue; Headache; Chills; Muscle Pain; Constipation,"One is given orally in four capsules, with one capsule to be taken every other day.; One is given as a single shot at least one week before travel.; Rest adequately; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.",1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,2,6
Typhoid,Fatigue; Fever; Abdominal Pain; Muscle Pain,"A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Consult healthcare provider; Regular health checkups; One is given orally in four capsules, with one capsule to be taken every other day.",0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4,1,0,1,0,0,2,6
Typhoid,Fatigue; Headache,Consult healthcare provider; Rest adequately; One is given as a single shot at least one week before travel.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,6
Typhoid,Muscle Pain; Skin Rash; Headache; Chills,Consult healthcare provider; Stay hydrated; Regular health checkups,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,6
Typhoid,Constipation; Fatigue; Headache; Chills,Maintain good hygiene; One is given as a single shot at least one week before travel.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,6
Typhoid,Fatigue; Abdominal Pain; Chills; Skin Rash; Fever,One is given as a single shot at least one week before travel.; Stay hydrated,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2,0,1,0,0,1,6
Typhoid,Chills; Constipation,Maintain good hygiene; Regular health checkups,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6
Typhoid,Fatigue; Skin Rash; Fever; Constipation,"Maintain good hygiene; One is given orally in four capsules, with one capsule to be taken every other day.; Regular health checkups; One is given as a single shot at least one week before travel.",1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,6
Typhoid,Abdominal Pain; Chills; Skin Rash; Fever,Rest adequately; Maintain good hygiene; Consult healthcare provider,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,6
Typhoid,Chills; Fatigue,One is given as a single shot at least one week before travel.; Follow prescribed medication; Maintain good hygiene; Regular health checkups,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,6
Typhoid,Abdominal Pain; Chills; Constipation; Headache,Rest adequately; Consult healthcare provider; Maintain good hygiene; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,6
Typhoid,Abdominal Pain; Skin Rash; Chills; Fever; Muscle Pain,"Stay hydrated; One is given orally in four capsules, with one capsule to be taken every other day.; Regular health checkups",0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,5,2,0,1,0,0,1,6
Typhoid,Headache; Skin Rash; Fever; Abdominal Pain,Regular health checkups; Maintain good hygiene; Follow prescribed medication,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,1,0,1,0,6
Typhoid,Skin Rash; Fever,"One is given orally in four capsules, with one capsule to be taken every other day.; Consult healthcare provider; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Regular health checkups",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6
Typhoid,Skin Rash; Abdominal Pain; Fever,A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Consult healthcare provider,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,6
Typhoid,Constipation; Headache,One is given as a single shot at least one week before travel.; Rest adequately,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6
Typhoid,Muscle Pain; Fatigue,"One is given orally in four capsules, with one capsule to be taken every other day.; One is given as a single shot at least one week before travel.; Regular health checkups",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,6
Typhoid,Abdominal Pain; Chills; Fever,"One is given as a single shot at least one week before travel.; Follow prescribed medication; Stay hydrated; One is given orally in four capsules, with one capsule to be taken every other day.",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,6
Typhoid,Fatigue; Skin Rash; Fever; Constipation,Stay hydrated; Rest adequately,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,1,6
Typhoid,Skin Rash; Fever,One is given as a single shot at least one week before travel.; Regular health checkups; Follow prescribed medication; Consult healthcare provider,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6
Typhoid,Fatigue; Abdominal Pain; Chills; Skin Rash; Fever,Maintain good hygiene; Regular health checkups,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2,0,1,0,0,1,6
Typhoid,Abdominal Pain; Chills; Fever,"Maintain good hygiene; Stay hydrated; One is given orally in four capsules, with one capsule to be taken every other day.; Regular health checkups",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,6
Typhoid,Fatigue; Headache; Fever; Abdominal Pain; Constipation,Consult healthcare provider; Follow prescribed medication; Maintain good hygiene,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,1,0,1,0,1,1,6
Typhoid,Chills; Fever,A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; One is given as a single shot at least one week before travel.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6
Typhoid,Fatigue; Abdominal Pain; Chills; Fever,"One is given as a single shot at least one week before travel.; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Consult healthcare provider; One is given orally in four capsules, with one capsule to be taken every other day.",0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,1,6
Typhoid,Fatigue; Abdominal Pain; Chills; Fever; Constipation,Maintain good hygiene; Follow prescribed medication,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2,0,1,0,0,1,6
Typhoid,Skin Rash; Headache,One is given as a single shot at least one week before travel.; Maintain good hygiene; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Follow prescribed medication,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6
Typhoid,Fatigue; Constipation; Skin Rash,Regular health checkups; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,6
Typhoid,Fatigue; Chills; Skin Rash; Fever; Abdominal Pain,"Stay hydrated; Follow prescribed medication; Consult healthcare provider; One is given orally in four capsules, with one capsule to be taken every other day.",0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,5,2,0,1,0,0,1,6
Typhoid,Headache; Fever; Abdominal Pain; Muscle Pain,"One is given orally in four capsules, with one capsule to be taken every other day.; Rest adequately; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Stay hydrated",0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4,1,0,1,0,1,1,6
Typhoid,Chills; Skin Rash,Stay hydrated; Follow prescribed medication,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,6
Typhoid,Headache; Abdominal Pain; Chills; Fever,"One is given orally in four capsules, with one capsule to be taken every other day.; Stay hydrated",0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,2,0,1,0,1,0,6
Typhoid,Abdominal Pain; Chills; Skin Rash; Headache,Regular health checkups; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Rest adequately,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,6
Typhoid,Fatigue; Abdominal Pain; Fever,"One is given orally in four capsules, with one capsule to be taken every other day.; Rest adequately; A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,6
Typhoid,Fatigue; Abdominal Pain; Fever; Constipation,"A vaccine is recommended for travel outside of the United States to places where there is typhoid fever. The Centers for Disease Control and Prevention website has information about where typhoid fever is common -- www.cdc.gov/typhoid-fever/index.html. Ask your provider if you should bring electrolyte packets in case you get sick.; Consult healthcare provider; One is given orally in four capsules, with one capsule to be taken every other day.; Follow prescribed medication",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,1,6
